species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp6911,Pyrus calleryana var. koehnei,wide-ranged,1794,1971,0.1,LC,1852,0.03,LC,1969,0.1,LC
sp6912,Pyrus calleryana var. lanceata,wide-ranged,186,213,0.15,LC,210,0.13,LC,200,0.08,LC
sp6913,Pyrus hopeiensis,wide-ranged,288,397,0.38,LC,378,0.31,LC,205,-0.29,NT
sp6914,Pyrus pashia,wide-ranged,2016,1597,-0.21,NT,1470,-0.27,NT,1424,-0.29,NT
sp6915,Pyrus pashia var. kumaoni,narrow-ranged,212,1824,7.6,LC,1809,7.53,LC,2442,10.52,LC
sp6916,Pyrus pashia var. obtusata,narrow-ranged,121,0,-1,EX,0,-1,EX,11,-0.91,CR
sp6917,Pyrus phaeocarpa,wide-ranged,1511,1402,-0.07,NT,1326,-0.12,NT,1162,-0.23,NT
sp6918,Pyrus pseudopashia,wide-ranged,237,148,-0.38,VU,132,-0.44,VU,89,-0.62,EN
sp6919,Pyrus pyrifolia,wide-ranged,4999,4975,0,NT,4748,-0.05,NT,4323,-0.14,NT
sp6920,Pyrus serrulata,wide-ranged,3066,2673,-0.13,NT,2408,-0.21,NT,1527,-0.5,EN
sp6921,Pyrus sinkiangensis,wide-ranged,1270,1988,0.57,LC,2262,0.78,LC,2232,0.76,LC
sp6922,Pyrus ussuriensis,wide-ranged,3892,4023,0.03,LC,3961,0.02,LC,3185,-0.18,NT
sp6923,Pyrus xerophila,wide-ranged,1089,839,-0.23,NT,794,-0.27,NT,698,-0.36,VU
sp6924,Quercus acrodonta,wide-ranged,2122,1605,-0.24,NT,1384,-0.35,VU,890,-0.58,EN
sp6925,Quercus acutissima,wide-ranged,4410,3779,-0.14,NT,3349,-0.24,NT,2096,-0.52,EN
sp6926,Quercus aliena,wide-ranged,5003,3727,-0.26,NT,3278,-0.34,VU,2131,-0.57,EN
sp6927,Quercus aliena var. acutiserrata,wide-ranged,2912,2377,-0.18,NT,2185,-0.25,NT,1622,-0.44,VU
sp6928,Quercus aliena var. pekingensis,wide-ranged,467,216,-0.54,EN,215,-0.54,EN,230,-0.51,EN
sp6929,Quercus aquifolioides,wide-ranged,2352,2177,-0.07,NT,2127,-0.1,NT,1908,-0.19,NT
sp6930,Quercus baronii,wide-ranged,1288,1122,-0.13,NT,1024,-0.2,NT,611,-0.53,EN
sp6931,Quercus chenii,wide-ranged,1686,806,-0.52,EN,526,-0.69,EN,98,-0.94,CR
sp6932,Quercus cocciferoides,wide-ranged,1696,1724,0.02,LC,1729,0.02,LC,1646,-0.03,NT
sp6933,Quercus dentata,wide-ranged,4640,5561,0.2,LC,5925,0.28,LC,5370,0.16,LC
sp6934,Quercus dolicholepis,wide-ranged,2501,2651,0.06,LC,2494,0,NT,2041,-0.18,NT
sp6935,Quercus engleriana,wide-ranged,3673,2999,-0.18,NT,2645,-0.28,NT,2276,-0.38,VU
sp6936,Quercus fabri,wide-ranged,4070,3904,-0.04,NT,3873,-0.05,NT,3605,-0.11,NT
sp6937,Quercus franchetii,wide-ranged,1079,1004,-0.07,NT,995,-0.08,NT,994,-0.08,NT
sp6938,Quercus griffithii,wide-ranged,1980,2225,0.12,LC,2211,0.12,LC,2021,0.02,LC
sp6939,Quercus kingiana,wide-ranged,80,161,1.01,LC,184,1.3,LC,14,-0.83,CR
sp6940,Quercus lanata,wide-ranged,230,481,1.09,LC,454,0.97,LC,457,0.99,LC
sp6941,Quercus lodicosa,wide-ranged,228,1442,5.32,LC,1517,5.65,LC,979,3.29,LC
sp6942,Quercus mongolica,wide-ranged,3828,3629,-0.05,NT,3636,-0.05,NT,3592,-0.06,NT
sp6943,Quercus monimotricha,wide-ranged,1266,1272,0,LC,1346,0.06,LC,1261,0,NT
sp6944,Quercus oxyphylla,wide-ranged,2384,2172,-0.09,NT,2005,-0.16,NT,1562,-0.34,VU
sp6945,Quercus phillyreoides,wide-ranged,3294,3268,-0.01,NT,3101,-0.06,NT,2835,-0.14,NT
sp6946,Quercus rehderiana,wide-ranged,2221,2394,0.08,LC,2386,0.07,LC,2181,-0.02,NT
sp6947,Quercus semecarpifolia,wide-ranged,445,835,0.88,LC,817,0.84,LC,715,0.61,LC
sp6948,Quercus senescens,wide-ranged,1526,1579,0.03,LC,1516,-0.01,NT,1108,-0.27,NT
sp6949,Quercus serrata,wide-ranged,3397,2542,-0.25,NT,2263,-0.33,VU,1674,-0.51,EN
sp6950,Quercus setulosa,wide-ranged,202,290,0.44,LC,322,0.59,LC,489,1.42,LC
sp6951,Quercus spinosa,wide-ranged,2778,2138,-0.23,NT,1949,-0.3,NT,1413,-0.49,VU
sp6952,Quercus tarokoensis,wide-ranged,23,30,0.3,LC,27,0.17,LC,24,0.04,LC
sp6953,Quercus utilis,wide-ranged,69,29,-0.58,EN,32,-0.54,EN,165,1.39,LC
sp6954,Quercus variabilis,wide-ranged,4371,3732,-0.15,NT,3200,-0.27,NT,2151,-0.51,EN
sp6955,Quercus yunnanensis,wide-ranged,1319,1280,-0.03,NT,1201,-0.09,NT,1220,-0.08,NT
sp6956,Quisqualis conferta,wide-ranged,54,119,1.2,LC,110,1.04,LC,98,0.81,LC
sp6957,Quisqualis indica,wide-ranged,2316,3032,0.31,LC,2828,0.22,LC,2871,0.24,LC
sp6958,Radermachera frondosa,wide-ranged,420,196,-0.53,EN,230,-0.45,VU,691,0.65,LC
sp6959,Radermachera hainanensis,wide-ranged,213,470,1.21,LC,561,1.63,LC,413,0.94,LC
sp6960,Radermachera microcalyx,wide-ranged,232,503,1.17,LC,447,0.93,LC,407,0.75,LC
sp6961,Radermachera pentandra,wide-ranged,53,0,-1,EX,0,-1,EX,93,0.75,LC
sp6962,Radermachera sinica,wide-ranged,1492,828,-0.45,VU,743,-0.5,EN,1800,0.21,LC
sp6963,Radermachera yunnanensis,wide-ranged,346,371,0.07,LC,367,0.06,LC,189,-0.45,VU
sp6964,Raphistemma hooperianum,narrow-ranged,72,624,7.67,LC,671,8.32,LC,1282,16.81,LC
sp6965,Raphistemma pulchellum,wide-ranged,429,684,0.59,LC,669,0.56,LC,447,0.04,LC
sp6966,Rauvolfia serpentina,wide-ranged,313,401,0.28,LC,379,0.21,LC,362,0.16,LC
sp6967,Rauvolfia tiaolushanensis,narrow-ranged,51,1040,19.39,LC,1060,19.78,LC,1244,23.39,LC
sp6968,Rauvolfia verticillata,wide-ranged,256,493,0.93,LC,614,1.4,LC,801,2.13,LC
sp6969,Reaumuria kaschgarica,wide-ranged,3360,3011,-0.1,NT,2892,-0.14,NT,2801,-0.17,NT
sp6970,Reaumuria soongarica,wide-ranged,5600,5861,0.05,LC,6055,0.08,LC,6275,0.12,LC
sp6971,Reaumuria trigyna,wide-ranged,939,1019,0.09,LC,926,-0.01,NT,619,-0.34,VU
sp6972,Reevesia botingensis,narrow-ranged,47,780,15.6,LC,788,15.77,LC,1207,24.68,LC
sp6973,Reevesia formosana,wide-ranged,40,62,0.55,LC,57,0.43,LC,51,0.28,LC
sp6974,Reevesia glaucophylla,wide-ranged,610,467,-0.23,NT,444,-0.27,NT,459,-0.25,NT
sp6975,Reevesia lancifolia,narrow-ranged,58,1251,20.57,LC,1261,20.74,LC,1427,23.6,LC
sp6976,Reevesia lofouensis,narrow-ranged,54,1336,23.74,LC,1418,25.26,LC,931,16.24,LC
sp6977,Reevesia longipetiolata,wide-ranged,230,264,0.15,LC,344,0.5,LC,718,2.12,LC
sp6978,Reevesia orbicularifolia,narrow-ranged,232,77,-0.67,EN,62,-0.73,EN,181,-0.22,NT
sp6979,Reevesia pubescens,wide-ranged,3343,2348,-0.3,NT,2057,-0.38,VU,1888,-0.44,VU
sp6980,Reevesia pubescens var. siamensis,wide-ranged,183,512,1.8,LC,491,1.68,LC,151,-0.17,NT
sp6981,Reevesia pubescens var. xuefengensis,narrow-ranged,236,22,-0.91,CR,16,-0.93,CR,67,-0.72,EN
sp6982,Reevesia pycnantha,wide-ranged,735,830,0.13,LC,768,0.04,LC,639,-0.13,NT
sp6983,Reevesia rotundifolia,narrow-ranged,31,684,21.06,LC,759,23.48,LC,909,28.32,LC
sp6984,Reevesia rubronervia,wide-ranged,180,562,2.12,LC,622,2.46,LC,396,1.2,LC
sp6985,Reevesia shangszeensis,wide-ranged,40,31,-0.23,NT,46,0.15,LC,54,0.35,LC
sp6986,Reevesia tomentosa,wide-ranged,343,164,-0.52,EN,148,-0.57,EN,81,-0.76,EN
sp6987,Rehderodendron gongshanense,narrow-ranged,60,3928,64.47,LC,3851,63.18,LC,1184,18.73,LC
sp6988,Rehderodendron indochinense,wide-ranged,165,112,-0.32,VU,85,-0.48,VU,276,0.67,LC
sp6989,Rehderodendron kwangtungense,wide-ranged,1126,1237,0.1,LC,940,-0.17,NT,443,-0.61,EN
sp6990,Rehderodendron kweichowense,wide-ranged,883,415,-0.53,EN,325,-0.63,EN,375,-0.58,EN
sp6991,Rehderodendron macrocarpum,wide-ranged,772,741,-0.04,NT,618,-0.2,NT,549,-0.29,NT
sp6992,Reinwardtia indica,wide-ranged,1240,896,-0.28,NT,840,-0.32,VU,921,-0.26,NT
sp6993,Reinwardtiodendron humile,narrow-ranged,50,990,18.8,LC,1026,19.52,LC,866,16.32,LC
sp6994,Rhamnella caudata,narrow-ranged,350,3402,8.72,LC,3478,8.94,LC,2953,7.44,LC
sp6995,Rhamnella forrestii,wide-ranged,753,548,-0.27,NT,488,-0.35,VU,388,-0.48,VU
sp6996,Rhamnella franguloides,wide-ranged,2460,738,-0.7,EN,490,-0.8,CR,459,-0.81,CR
sp6997,Rhamnella gilgitica,wide-ranged,327,486,0.49,LC,491,0.5,LC,518,0.58,LC
sp6998,Rhamnella julianae,wide-ranged,648,894,0.38,LC,715,0.1,LC,183,-0.72,EN
sp6999,Rhamnella rubrinervis,wide-ranged,937,952,0.02,LC,853,-0.09,NT,1000,0.07,LC
sp7000,Rhamnella wilsonii,wide-ranged,395,282,-0.29,NT,280,-0.29,NT,195,-0.51,EN
sp7001,Rhamnoneuron balansae,narrow-ranged,54,800,13.81,LC,809,13.98,LC,1024,17.96,LC
sp7002,Rhamnus arguta,wide-ranged,2849,1908,-0.33,VU,1755,-0.38,VU,1647,-0.42,VU
sp7003,Rhamnus arguta var. velutina,wide-ranged,385,6,-0.98,CR,2,-0.99,CR,86,-0.78,EN
sp7004,Rhamnus aurea,wide-ranged,607,233,-0.62,EN,280,-0.54,EN,477,-0.21,NT
sp7005,Rhamnus bodinieri,wide-ranged,396,72,-0.82,CR,51,-0.87,CR,204,-0.48,VU
sp7006,Rhamnus brachypoda,wide-ranged,1784,1835,0.03,LC,1443,-0.19,NT,1035,-0.42,VU
sp7007,Rhamnus bungeana,wide-ranged,291,15,-0.95,CR,7,-0.98,CR,35,-0.88,CR
sp7008,Rhamnus coriophylla,wide-ranged,339,192,-0.43,VU,175,-0.48,VU,267,-0.21,NT
sp7009,Rhamnus coriophylla var. acutidens,narrow-ranged,272,4128,14.18,LC,4158,14.29,LC,3710,12.64,LC
sp7010,Rhamnus crenata,wide-ranged,4259,3504,-0.18,NT,3285,-0.23,NT,3566,-0.16,NT
sp7011,Rhamnus diamantiaca,wide-ranged,1588,1528,-0.04,NT,1466,-0.08,NT,1142,-0.28,NT
sp7012,Rhamnus dumetorum,wide-ranged,3166,2262,-0.29,NT,1959,-0.38,VU,1392,-0.56,EN
sp7013,Rhamnus dumetorum var. crenoserrata,wide-ranged,380,346,-0.09,NT,317,-0.17,NT,140,-0.63,EN
sp7014,Rhamnus esquirolii,wide-ranged,1680,1334,-0.21,NT,1166,-0.31,VU,1065,-0.37,VU
sp7015,Rhamnus esquirolii var. glabrata,wide-ranged,178,120,-0.33,VU,122,-0.31,VU,205,0.15,LC
sp7016,Rhamnus flavescens,wide-ranged,969,723,-0.25,NT,693,-0.28,NT,721,-0.26,NT
sp7017,Rhamnus formosana,wide-ranged,46,65,0.41,LC,58,0.26,LC,61,0.33,LC
sp7018,Rhamnus gilgiana,wide-ranged,963,572,-0.41,VU,577,-0.4,VU,530,-0.45,VU
sp7019,Rhamnus grandiflora,wide-ranged,578,339,-0.41,VU,208,-0.64,EN,86,-0.85,CR
sp7020,Rhamnus hainanensis,wide-ranged,80,22,-0.73,EN,29,-0.64,EN,137,0.71,LC
sp7021,Rhamnus hemsleyana,wide-ranged,2253,2181,-0.03,NT,2066,-0.08,NT,1388,-0.38,VU
sp7022,Rhamnus hemsleyana var. yunnanensis,wide-ranged,556,906,0.63,LC,1088,0.96,LC,1142,1.05,LC
sp7023,Rhamnus henryi,wide-ranged,1667,1580,-0.05,NT,1414,-0.15,NT,945,-0.43,VU
sp7024,Rhamnus heterophylla,wide-ranged,1525,1100,-0.28,NT,1017,-0.33,VU,823,-0.46,VU
sp7025,Rhamnus hupehensis,narrow-ranged,380,6166,15.23,LC,6167,15.23,LC,4341,10.42,LC
sp7026,Rhamnus iteinophylla,wide-ranged,536,333,-0.38,VU,212,-0.6,EN,77,-0.86,CR
sp7027,Rhamnus koraiensis,wide-ranged,675,739,0.09,LC,814,0.21,LC,785,0.16,LC
sp7028,Rhamnus lamprophylla,wide-ranged,2035,1825,-0.1,NT,1599,-0.21,NT,1466,-0.28,NT
sp7029,Rhamnus leptophylla,wide-ranged,2376,1995,-0.16,NT,1792,-0.25,NT,1622,-0.32,VU
sp7030,Rhamnus liukiuensis,narrow-ranged,60,427,6.12,LC,433,6.22,LC,255,3.25,LC
sp7031,Rhamnus longipes,wide-ranged,1098,352,-0.68,EN,259,-0.76,EN,415,-0.62,EN
sp7032,Rhamnus maximovicziana,wide-ranged,1920,3103,0.62,LC,3123,0.63,LC,2785,0.45,LC
sp7033,Rhamnus minuta,wide-ranged,178,135,-0.24,NT,141,-0.21,NT,142,-0.2,NT
sp7034,Rhamnus napalensis,wide-ranged,3308,3979,0.2,LC,3790,0.15,LC,3843,0.16,LC
sp7035,Rhamnus nigricans,wide-ranged,322,371,0.15,LC,362,0.12,LC,182,-0.43,VU
sp7036,Rhamnus parvifolia,wide-ranged,2501,2343,-0.06,NT,2249,-0.1,NT,1771,-0.29,NT
sp7037,Rhamnus prostrata,wide-ranged,42,14,-0.67,EN,9,-0.79,EN,14,-0.67,EN
sp7038,Rhamnus rhododendriphylla,wide-ranged,146,45,-0.69,EN,50,-0.66,EN,64,-0.56,EN
sp7039,Rhamnus rosthornii,wide-ranged,2011,903,-0.55,EN,707,-0.65,EN,1450,-0.28,NT
sp7040,Rhamnus rugulosa,wide-ranged,3098,1550,-0.5,VU,1306,-0.58,EN,1013,-0.67,EN
sp7041,Rhamnus rugulosa var. chekiangensis,narrow-ranged,590,5157,7.74,LC,5330,8.03,LC,4607,6.81,LC
sp7042,Rhamnus rugulosa var. glabrata,wide-ranged,163,80,-0.51,EN,33,-0.8,EN,14,-0.91,CR
sp7043,Rhamnus sargentiana,wide-ranged,1549,1387,-0.1,NT,1325,-0.14,NT,775,-0.5,VU
sp7044,Rhamnus schneideri var. manshurica,wide-ranged,801,666,-0.17,NT,642,-0.2,NT,645,-0.19,NT
sp7045,Rhamnus songorica,wide-ranged,182,275,0.51,LC,276,0.52,LC,174,-0.04,NT
sp7046,Rhamnus subapetala,wide-ranged,183,59,-0.68,EN,42,-0.77,EN,125,-0.32,VU
sp7047,Rhamnus tangutica,wide-ranged,1821,1723,-0.05,NT,1662,-0.09,NT,1426,-0.22,NT
sp7048,Rhamnus tzekweiensis,narrow-ranged,85,1,-0.99,CR,1,-0.99,CR,1,-0.99,CR
sp7049,Rhamnus ussuriensis,wide-ranged,2905,2047,-0.3,NT,1893,-0.35,VU,1168,-0.6,EN
sp7050,Rhamnus utilis,wide-ranged,7077,6051,-0.14,NT,5762,-0.19,NT,4249,-0.4,VU
sp7051,Rhamnus utilis var. hypochrysa,wide-ranged,837,532,-0.36,VU,361,-0.57,EN,202,-0.76,EN
sp7052,Rhamnus utilis var. szechuanensis,wide-ranged,224,106,-0.53,EN,96,-0.57,EN,77,-0.66,EN
sp7053,Rhamnus virgata,wide-ranged,1954,2114,0.08,LC,2115,0.08,LC,1671,-0.14,NT
sp7054,Rhamnus virgata var. hirsuta,wide-ranged,101,27,-0.73,EN,30,-0.7,EN,31,-0.69,EN
sp7055,Rhamnus wilsonii,wide-ranged,2360,1765,-0.25,NT,1313,-0.44,VU,709,-0.7,EN
sp7056,Rhamnus wilsonii var. pilosa,wide-ranged,237,50,-0.79,EN,22,-0.91,CR,6,-0.97,CR
sp7057,Rhamnus wumingensis,narrow-ranged,196,571,1.91,LC,610,2.11,LC,1110,4.66,LC
sp7058,Rhamnus xizangensis,wide-ranged,403,468,0.16,LC,427,0.06,LC,213,-0.47,VU
sp7059,Rhaphiolepis ferruginea,wide-ranged,956,880,-0.08,NT,780,-0.18,NT,654,-0.32,VU
sp7060,Rhaphiolepis ferruginea var. serrata,wide-ranged,488,591,0.21,LC,542,0.11,LC,485,-0.01,NT
sp7061,Rhaphiolepis indica,wide-ranged,2638,2597,-0.02,NT,2442,-0.07,NT,2259,-0.14,NT
sp7062,Rhaphiolepis lanceolata,wide-ranged,477,56,-0.88,CR,53,-0.89,CR,190,-0.6,EN
sp7063,Rhaphiolepis major,wide-ranged,870,866,0,NT,741,-0.15,NT,604,-0.31,VU
sp7064,Rhaphiolepis salicifolia,wide-ranged,1460,1483,0.02,LC,1429,-0.02,NT,1223,-0.16,NT
sp7065,Rhaphiolepis umbellata,wide-ranged,59,14,-0.76,EN,10,-0.83,CR,1,-0.98,CR
sp7066,Rhapis gracilis,wide-ranged,346,301,-0.13,NT,360,0.04,LC,660,0.91,LC
sp7067,Rhapis robusta,narrow-ranged,63,582,8.24,LC,631,9.02,LC,1165,17.49,LC
sp7068,Rhodamnia dumetorum,wide-ranged,58,50,-0.14,NT,61,0.05,LC,81,0.4,LC
sp7069,Rhodamnia dumetorum var. hainanensis,narrow-ranged,80,216,1.7,LC,259,2.24,LC,354,3.43,LC
sp7070,Rhododendron aberconwayi,wide-ranged,85,41,-0.52,EN,36,-0.58,EN,75,-0.12,NT
sp7071,Rhododendron adenanthum,narrow-ranged,97,190,0.96,LC,150,0.55,LC,416,3.29,LC
sp7072,Rhododendron adenogynum,wide-ranged,368,76,-0.79,EN,65,-0.82,CR,138,-0.63,EN
sp7073,Rhododendron adenopodum,wide-ranged,287,86,-0.7,EN,55,-0.81,CR,17,-0.94,CR
sp7074,Rhododendron adenosum,wide-ranged,51,52,0.02,LC,67,0.31,LC,23,-0.55,EN
sp7075,Rhododendron aganniphum,wide-ranged,1605,1743,0.09,LC,1709,0.06,LC,1640,0.02,LC
sp7076,Rhododendron aganniphum var. flavorufum,wide-ranged,294,38,-0.87,CR,36,-0.88,CR,52,-0.82,CR
sp7077,Rhododendron agastum,wide-ranged,825,181,-0.78,EN,194,-0.76,EN,493,-0.4,VU
sp7078,Rhododendron agastum var. pennivenium,wide-ranged,48,18,-0.63,EN,7,-0.85,CR,4,-0.92,CR
sp7079,Rhododendron albertsenianum,wide-ranged,52,38,-0.27,NT,34,-0.35,VU,33,-0.37,VU
sp7080,Rhododendron alutaceum,wide-ranged,429,275,-0.36,VU,230,-0.46,VU,175,-0.59,EN
sp7081,Rhododendron alutaceum var. iodes,wide-ranged,334,100,-0.7,EN,82,-0.75,EN,88,-0.74,EN
sp7082,Rhododendron alutaceum var. russotinctum,wide-ranged,187,62,-0.67,EN,56,-0.7,EN,58,-0.69,EN
sp7083,Rhododendron amandum,narrow-ranged,147,594,3.04,LC,587,2.99,LC,125,-0.15,NT
sp7084,Rhododendron ambiguum,wide-ranged,451,571,0.27,LC,536,0.19,LC,524,0.16,LC
sp7085,Rhododendron amesiae,wide-ranged,161,117,-0.27,NT,113,-0.3,NT,93,-0.42,VU
sp7086,Rhododendron annae,wide-ranged,670,363,-0.46,VU,278,-0.59,EN,341,-0.49,VU
sp7087,Rhododendron annae ssp. laxiflorum,narrow-ranged,85,50,-0.41,VU,34,-0.6,EN,42,-0.51,EN
sp7088,Rhododendron anthopogon,wide-ranged,151,414,1.74,LC,413,1.74,LC,173,0.15,LC
sp7089,Rhododendron anthopogonoides,wide-ranged,924,813,-0.12,NT,666,-0.28,NT,555,-0.4,VU
sp7090,Rhododendron anthosphaerum,wide-ranged,452,184,-0.59,EN,148,-0.67,EN,162,-0.64,EN
sp7091,Rhododendron aperantum,wide-ranged,53,78,0.47,LC,79,0.49,LC,72,0.36,LC
sp7092,Rhododendron apricum,wide-ranged,242,106,-0.56,EN,68,-0.72,EN,29,-0.88,CR
sp7093,Rhododendron araiophyllum,wide-ranged,322,58,-0.82,CR,44,-0.86,CR,23,-0.93,CR
sp7094,Rhododendron arboreum,wide-ranged,330,652,0.98,LC,659,1,LC,210,-0.36,VU
sp7095,Rhododendron arboreum var. roseum,wide-ranged,79,323,3.09,LC,345,3.37,LC,104,0.32,LC
sp7096,Rhododendron argipeplum,wide-ranged,71,295,3.15,LC,306,3.31,LC,138,0.94,LC
sp7097,Rhododendron argyrophyllum,wide-ranged,997,590,-0.41,VU,491,-0.51,EN,421,-0.58,EN
sp7098,Rhododendron argyrophyllum ssp. nankingense,wide-ranged,100,157,0.57,LC,129,0.29,LC,63,-0.37,VU
sp7099,Rhododendron argyrophyllum ssp. omeiense,wide-ranged,66,91,0.38,LC,71,0.08,LC,24,-0.64,EN
sp7100,Rhododendron arizelum,wide-ranged,381,335,-0.12,NT,306,-0.2,NT,227,-0.4,VU
sp7101,Rhododendron asperulum,wide-ranged,232,343,0.48,LC,321,0.38,LC,223,-0.04,NT
sp7102,Rhododendron asterochnoum,wide-ranged,231,214,-0.07,NT,195,-0.16,NT,102,-0.56,EN
sp7103,Rhododendron atropunicum,wide-ranged,47,71,0.51,LC,77,0.64,LC,8,-0.83,CR
sp7104,Rhododendron atrovirens,narrow-ranged,754,4883,5.48,LC,4960,5.58,LC,3800,4.04,LC
sp7105,Rhododendron augustinii,wide-ranged,1830,1259,-0.31,VU,1073,-0.41,VU,621,-0.66,EN
sp7106,Rhododendron augustinii ssp. chasmanthum,wide-ranged,204,278,0.36,LC,248,0.22,LC,219,0.07,LC
sp7107,Rhododendron auriculatum,wide-ranged,723,218,-0.7,EN,138,-0.81,CR,74,-0.9,CR
sp7108,Rhododendron auritum,wide-ranged,109,137,0.26,LC,130,0.19,LC,67,-0.39,VU
sp7109,Rhododendron bachii,wide-ranged,2515,1498,-0.4,VU,1066,-0.58,EN,586,-0.77,EN
sp7110,Rhododendron baileyi,wide-ranged,246,351,0.43,LC,317,0.29,LC,206,-0.16,NT
sp7111,Rhododendron bainbridgeanum,wide-ranged,303,198,-0.35,VU,161,-0.47,VU,114,-0.62,EN
sp7112,Rhododendron balangense,narrow-ranged,122,1216,8.97,LC,1212,8.93,LC,742,5.08,LC
sp7113,Rhododendron balfourianum,wide-ranged,331,211,-0.36,VU,200,-0.4,VU,180,-0.46,VU
sp7114,Rhododendron balfourianum var. aganniphoides,wide-ranged,229,149,-0.35,VU,168,-0.27,NT,90,-0.61,EN
sp7115,Rhododendron barbatum,wide-ranged,82,478,4.83,LC,485,4.91,LC,101,0.23,LC
sp7116,Rhododendron barkamense,narrow-ranged,156,86,-0.45,VU,78,-0.5,EN,4,-0.97,CR
sp7117,Rhododendron basilicum,wide-ranged,465,291,-0.37,VU,272,-0.42,VU,211,-0.55,EN
sp7118,Rhododendron beanianum,wide-ranged,101,3,-0.97,CR,3,-0.97,CR,2,-0.98,CR
sp7119,Rhododendron beesianum,wide-ranged,826,975,0.18,LC,914,0.11,LC,593,-0.28,NT
sp7120,Rhododendron bijiangense,narrow-ranged,73,115,0.58,LC,96,0.32,LC,54,-0.26,NT
sp7121,Rhododendron bonvalotii,wide-ranged,47,183,2.89,LC,169,2.6,LC,0,-1,EX
sp7122,Rhododendron boothii,wide-ranged,174,164,-0.06,NT,143,-0.18,NT,121,-0.3,VU
sp7123,Rhododendron brachyanthum,wide-ranged,477,960,1.01,LC,988,1.07,LC,934,0.96,LC
sp7124,Rhododendron brachyanthum ssp. hypolepidotum,wide-ranged,168,495,1.95,LC,488,1.9,LC,289,0.72,LC
sp7125,Rhododendron brachypodum,narrow-ranged,322,5286,15.42,LC,5251,15.31,LC,5888,17.29,LC
sp7126,Rhododendron bracteatum,wide-ranged,116,88,-0.24,NT,89,-0.23,NT,81,-0.3,VU
sp7127,Rhododendron brevicaudatum,wide-ranged,232,102,-0.56,EN,20,-0.91,CR,7,-0.97,CR
sp7128,Rhododendron brevinerve,wide-ranged,891,742,-0.17,NT,582,-0.35,VU,413,-0.54,EN
sp7129,Rhododendron breviperulatum,narrow-ranged,40,31,-0.23,NT,31,-0.23,NT,29,-0.28,NT
sp7130,Rhododendron brevipetiolatum,narrow-ranged,100,7299,71.99,LC,7342,72.42,LC,4673,45.73,LC
sp7131,Rhododendron bulu,wide-ranged,85,134,0.58,LC,139,0.64,LC,46,-0.46,VU
sp7132,Rhododendron bureavii,wide-ranged,882,730,-0.17,NT,719,-0.18,NT,491,-0.44,VU
sp7133,Rhododendron callimorphum,wide-ranged,27,22,-0.19,NT,20,-0.26,NT,25,-0.07,NT
sp7134,Rhododendron callimorphum var. myiagrum,narrow-ranged,94,12,-0.87,CR,9,-0.9,CR,22,-0.77,EN
sp7135,Rhododendron calophytum,wide-ranged,1241,1085,-0.13,NT,926,-0.25,NT,389,-0.69,EN
sp7136,Rhododendron calophytum var. openshawianum,wide-ranged,96,276,1.88,LC,210,1.19,LC,66,-0.31,VU
sp7137,Rhododendron calostrotum,wide-ranged,509,651,0.28,LC,625,0.23,LC,506,-0.01,NT
sp7138,Rhododendron calostrotum var. calciphilum,wide-ranged,428,631,0.47,LC,621,0.45,LC,588,0.37,LC
sp7139,Rhododendron calvescens,wide-ranged,437,391,-0.11,NT,372,-0.15,NT,330,-0.24,NT
sp7140,Rhododendron calvescens var. duseimatum,wide-ranged,103,2,-0.98,CR,2,-0.98,CR,1,-0.99,CR
sp7141,Rhododendron camelliiflorum,narrow-ranged,182,5062,26.81,LC,5123,27.15,LC,1612,7.86,LC
sp7142,Rhododendron campanulatum,wide-ranged,102,409,3.01,LC,423,3.15,LC,202,0.98,LC
sp7143,Rhododendron campylocarpum,wide-ranged,655,511,-0.22,NT,452,-0.31,VU,206,-0.69,EN
sp7144,Rhododendron campylocarpum ssp. caloxanthum,wide-ranged,142,66,-0.54,EN,61,-0.57,EN,39,-0.73,EN
sp7145,Rhododendron campylogynum,wide-ranged,406,393,-0.03,NT,370,-0.09,NT,293,-0.28,NT
sp7146,Rhododendron capitatum,wide-ranged,903,795,-0.12,NT,649,-0.28,NT,526,-0.42,VU
sp7147,Rhododendron catacosmum,wide-ranged,112,115,0.03,LC,99,-0.12,NT,98,-0.13,NT
sp7148,Rhododendron cavaleriei,wide-ranged,1283,263,-0.8,EN,220,-0.83,CR,843,-0.34,VU
sp7149,Rhododendron cephalanthum,wide-ranged,1501,1265,-0.16,NT,1184,-0.21,NT,921,-0.39,VU
sp7150,Rhododendron cerasinum,wide-ranged,281,319,0.14,LC,322,0.15,LC,362,0.29,LC
sp7151,Rhododendron chamaethomsonii,wide-ranged,290,201,-0.31,VU,190,-0.34,VU,106,-0.63,EN
sp7152,Rhododendron chamaethomsonii var. chamaedoron,wide-ranged,154,65,-0.58,EN,55,-0.64,EN,67,-0.56,EN
sp7153,Rhododendron chamaethomsonii var. chamaethauma,wide-ranged,204,201,-0.01,NT,199,-0.02,NT,171,-0.16,NT
sp7154,Rhododendron championiae,wide-ranged,1259,1037,-0.18,NT,804,-0.36,VU,490,-0.61,EN
sp7155,Rhododendron changii,narrow-ranged,232,4863,19.96,LC,4787,19.63,LC,5584,23.07,LC
